"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"McAlester, OK","32540",2022,348,269,75,4,0,0,0,139,60,42,0,0,190,158,0
"McAllen-Edinburg-Mission, TX","32580",2022,365,264,98,3,0,0,0,136,67,41,0,0,156,208,1
"Medford, OR","32780",2022,365,264,93,5,3,0,0,161,65,39,0,0,126,239,0
"Memphis, TN-MS-AR","32820",2022,365,248,104,10,3,0,0,159,71,44,0,5,204,155,1
"Merced, CA","32900",2022,365,168,184,13,0,0,0,143,86,52,0,0,214,116,35
"Meridian, MS","32940",2022,240,230,10,0,0,0,0,77,47,36,0,0,240,0,0
"Miami, OK","33060",2022,365,225,129,6,4,1,0,238,73,45,0,0,148,212,5
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",2022,365,283,80,2,0,0,0,136,59,42,0,22,144,197,2
"Michigan City-La Porte, IN","33140",2022,365,324,38,3,0,0,0,133,53,36,0,0,324,41,0
"Middlesborough, KY","33180",2022,365,266,99,0,0,0,0,90,61,42,0,0,160,205,0
"Milwaukee-Waukesha-West Allis, WI","33340",2022,365,242,117,5,1,0,0,159,70,44,0,5,185,155,20
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",2022,365,259,106,0,0,0,0,95,61,44,0,7,204,128,26
"Minot, ND","33500",2022,359,342,17,0,0,0,0,77,45,35,0,0,286,73,0
"Missoula, MT","33540",2022,365,207,143,11,4,0,0,179,78,45,0,0,153,212,0
"Mobile, AL","33660",2022,363,313,50,0,0,0,0,93,54,37,0,0,165,198,0
"Modesto, CA","33700",2022,365,163,179,22,1,0,0,166,94,54,0,0,188,149,28
"Monroe, LA","33740",2022,359,329,29,1,0,0,0,105,50,36,0,0,321,38,0
"Monroe, MI","33780",2022,61,51,8,1,0,0,1,596,59,26,0,0,0,0,61
"Montgomery, AL","33860",2022,365,320,45,0,0,0,0,95,54,38,0,0,212,153,0
"Morehead City, NC","33980",2022,359,346,13,0,0,0,0,77,46,35,0,0,359,0,0
"Morgantown, WV","34060",2022,280,264,16,0,0,0,0,77,47,36,0,0,229,51,0
"Morristown, TN","34100",2022,244,219,25,0,0,0,0,87,51,41,0,0,244,0,0
"Moscow, ID","34140",2022,361,336,20,1,4,0,0,181,43,10,0,0,0,361,0
"Moses Lake, WA","34180",2022,365,315,47,0,3,0,0,161,54,23,0,0,0,365,0
"Mount Vernon, IL","34500",2022,365,296,69,0,0,0,0,87,58,39,0,0,179,186,0
"Mount Vernon, OH","34540",2022,245,225,19,1,0,0,0,119,50,39,0,0,245,0,0
"Mount Vernon-Anacortes, WA","34580",2022,365,339,21,4,1,0,0,175,43,29,0,0,171,194,0
"Muncie, IN","34620",2022,359,321,37,1,0,0,0,115,51,37,0,0,329,30,0
"Muscatine, IA","34700",2022,365,316,49,0,0,0,0,87,53,32,0,0,0,360,5
"Muskegon, MI","34740",2022,243,211,25,5,2,0,0,187,58,37,0,0,243,0,0
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","34820",2022,263,247,16,0,0,0,0,93,49,38,0,0,263,0,0
"Naples-Immokalee-Marco Island, FL","34940",2022,347,326,21,0,0,0,0,79,47,36,0,0,226,121,0
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",2022,365,227,134,4,0,0,0,147,67,45,0,20,154,191,0
"New Castle, IN","35220",2022,111,101,10,0,0,0,0,94,48,25,0,0,0,111,0
"New Castle, PA","35260",2022,243,223,18,2,0,0,0,126,48,37,0,0,243,0,0
"New Haven-Milford, CT","35300",2022,365,268,90,7,0,0,0,133,64,41,0,16,224,123,2
"New Orleans-Metairie, LA","35380",2022,365,251,111,3,0,0,0,108,65,44,0,1,171,193,0
"New York-Newark-Jersey City, NY-NJ-PA","35620",2022,365,196,158,10,1,0,0,161,80,48,1,50,174,140,0
"Niles-Benton Harbor, MI","35660",2022,232,197,30,4,1,0,0,156,61,39,0,0,232,0,0
"Nogales, AZ","35700",2022,357,273,83,1,0,0,0,138,66,34,0,0,0,254,103
"North Port-Sarasota-Bradenton, FL","35840",2022,363,306,57,0,0,0,0,100,57,40,0,0,242,121,0
"Norwich-New London, CT","35980",2022,365,322,39,4,0,0,0,108,54,35,0,0,193,172,0
"Ocala, FL","36100",2022,363,326,37,0,0,0,0,93,51,38,0,0,237,126,0
"Odessa, TX","36220",2022,360,315,45,0,0,0,0,93,52,28,0,0,0,360,0
"Ogden-Clearfield, UT","36260",2022,365,207,147,11,0,0,0,147,87,47,0,19,265,75,6
"Oklahoma City, OK","36420",2022,365,203,153,9,0,0,0,129,77,48,0,21,192,144,8
"Olympia-Tumwater, WA","36500",2022,348,327,18,1,2,0,0,155,43,24,0,0,135,213,0
"Omaha-Council Bluffs, NE-IA","36540",2022,365,274,90,1,0,0,0,108,61,42,0,0,249,77,39
"Orlando-Kissimmee-Sanford, FL","36740",2022,365,312,53,0,0,0,0,97,54,40,0,0,283,82,0
"Othello, WA","36830",2022,365,336,25,2,2,0,0,159,40,14,0,0,0,365,0
"Owensboro, KY","36980",2022,365,294,70,1,0,0,0,108,58,41,0,3,200,162,0
"Oxford, NC","37080",2022,244,223,20,1,0,0,0,112,50,42,0,0,244,0,0
"Oxnard-Thousand Oaks-Ventura, CA","37100",2022,365,223,131,11,0,0,0,140,80,47,0,1,306,58,0
"Paducah, KY-IL","37140",2022,345,267,74,4,0,0,0,143,64,41,0,15,193,137,0
"Pahrump, NV","37220",2022,358,306,41,6,4,1,0,294,57,22,0,0,0,0,358
"Palatka, FL","37260",2022,323,321,2,0,0,0,0,58,27,16,0,0,0,0,323
"Palm Bay-Melbourne-Titusville, FL","37340",2022,365,326,39,0,0,0,0,80,51,39,0,0,262,103,0
"Panama City, FL","37460",2022,365,302,63,0,0,0,0,99,55,39,0,0,207,158,0
"Parkersburg-Vienna, WV","37620",2022,281,258,22,1,0,0,0,108,49,37,0,0,226,55,0
"Payson, AZ","37740",2022,365,246,101,16,2,0,0,177,84,45,0,0,340,0,25
"Pensacola-Ferry Pass-Brent, FL","37860",2022,365,265,98,2,0,0,0,133,62,43,0,0,195,170,0
"Peoria, IL","37900",2022,319,242,77,0,0,0,0,100,62,42,0,0,170,149,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",2022,365,175,184,6,0,0,0,126,77,51,0,15,159,191,0
"Phoenix-Mesa-Scottsdale, AZ","38060",2022,365,34,225,81,17,6,2,670,140,78,0,1,177,51,136
"Pierre, SD","38180",2022,362,357,5,0,0,0,0,58,21,5,0,0,0,362,0
"Pittsburgh, PA","38300",2022,365,161,193,10,1,0,0,151,84,53,0,0,116,249,0
"Pittsfield, MA","38340",2022,365,324,41,0,0,0,0,87,52,38,0,0,253,112,0
"Platteville, WI","38420",2022,359,310,49,0,0,0,0,77,53,30,0,0,0,359,0
"Pocatello, ID","38540",2022,365,287,76,2,0,0,0,140,65,39,0,0,118,137,110
"Ponca City, OK","38620",2022,361,310,51,0,0,0,0,92,54,32,0,0,0,361,0
"Ponce, PR","38660",2022,295,271,24,0,0,0,0,99,45,16,118,0,0,71,106
"Port Angeles, WA","38820",2022,365,322,41,2,0,0,0,124,53,35,0,0,249,116,0
"Port St. Lucie, FL","38940",2022,365,337,27,1,0,0,0,108,49,37,0,0,229,136,0
"Portland-South Portland, ME","38860",2022,362,334,25,3,0,0,0,126,49,36,0,9,317,33,3
"Portland-Vancouver-Hillsboro, OR-WA","38900",2022,365,255,103,3,4,0,0,169,73,37,0,1,210,154,0
"Portsmouth, OH","39020",2022,365,351,14,0,0,0,0,71,36,17,0,0,0,123,242
"Prescott, AZ","39140",2022,365,341,24,0,0,0,0,87,48,40,0,0,365,0,0
"Price, UT","39220",2022,364,326,38,0,0,0,0,74,51,42,0,1,353,10,0
"Prineville, OR","39260",2022,359,320,37,2,0,0,0,128,52,18,0,0,0,359,0
"Providence-Warwick, RI-MA","39300",2022,365,290,70,4,1,0,0,164,60,40,0,5,271,88,1
"Provo-Orem, UT","39340",2022,365,245,115,5,0,0,0,119,74,45,0,9,263,80,13
"Pueblo, CO","39380",2022,349,329,17,3,0,0,0,121,42,20,0,0,0,82,267
"Pullman, WA","39420",2022,365,329,32,0,4,0,0,180,50,18,0,0,0,365,0
"Quincy, IL-MO","39500",2022,237,230,7,0,0,0,0,71,47,39,0,0,237,0,0
"Racine, WI","39540",2022,202,165,34,2,1,0,0,164,67,40,0,0,202,0,0
"Raleigh, NC","39580",2022,365,283,81,1,0,0,0,140,56,42,0,0,210,155,0
"Rapid City, SD","39660",2022,365,213,149,3,0,0,0,130,72,47,0,1,225,23,116
"Reading, PA","39740",2022,365,285,78,2,0,0,0,101,62,41,0,0,200,165,0
"Red Bluff, CA","39780",2022,365,260,102,3,0,0,0,108,74,43,0,0,303,61,1
"Red Wing, MN","39860",2022,220,210,10,0,0,0,0,71,47,38,0,0,220,0,0
"Redding, CA","39820",2022,365,268,91,6,0,0,0,119,70,44,0,0,326,39,0
"Reno, NV","39900",2022,365,229,127,1,6,2,0,234,74,47,0,3,271,81,10
"Richmond, VA","40060",2022,365,304,60,1,0,0,0,112,56,42,0,17,209,139,0
"Riverside-San Bernardino-Ontario, CA","40140",2022,365,25,190,75,61,7,7,1564,179,87,0,16,196,102,51
"Riverton, WY","40180",2022,365,285,80,0,0,0,0,100,58,45,0,0,322,38,5
"Roanoke Rapids, NC","40260",2022,362,338,24,0,0,0,0,67,46,25,0,6,0,356,0
"Roanoke, VA","40220",2022,365,324,41,0,0,0,0,80,52,38,1,6,190,168,0
"Rochester, MN","40340",2022,359,314,44,1,0,0,0,110,53,37,0,0,166,193,0
"Rochester, NY","40380",2022,365,313,50,2,0,0,0,126,54,38,0,1,254,110,0
"Rock Springs, WY","40540",2022,365,286,77,1,1,0,0,157,61,44,0,1,314,0,50
"Rockford, IL","40420",2022,363,300,63,0,0,0,0,97,58,39,0,0,191,172,0
"Rockland, ME","40500",2022,212,206,6,0,0,0,0,80,45,35,0,0,212,0,0
"Rocky Mount, NC","40580",2022,356,337,19,0,0,0,0,93,47,35,0,0,226,130,0
"Rome, GA","40660",2022,356,320,36,0,0,0,0,81,51,28,0,0,0,356,0
"Roseburg, OR","40700",2022,46,31,15,0,0,0,0,64,57,42,0,0,0,46,0
"Roswell, NM","40740",2022,121,117,4,0,0,0,0,59,38,20,0,0,0,121,0
"Ruidoso, NM","40760",2022,109,108,1,0,0,0,0,77,30,12,0,0,0,109,0
"Rutland, VT","40860",2022,365,324,41,0,0,0,0,71,52,35,0,1,230,134,0
"Sacramento--Roseville--Arden-Arcade, CA","40900",2022,365,138,186,32,4,4,1,346,103,60,0,0,249,115,1
"Salem, OH","41400",2022,61,61,0,0,0,0,0,40,23,12,0,0,0,0,61
"Salem, OR","41420",2022,365,278,80,5,2,0,0,164,67,33,0,0,135,230,0
"Salinas, CA","41500",2022,365,337,28,0,0,0,0,77,49,37,0,0,261,72,32
"Salisbury, MD-DE","41540",2022,120,103,17,0,0,0,0,72,53,40,0,0,86,34,0
"Salt Lake City, UT","41620",2022,365,179,164,22,0,0,0,147,96,51,0,42,209,100,14
"San Antonio-New Braunfels, TX","41700",2022,365,186,166,12,1,0,0,194,80,50,0,1,162,201,1
"San Diego-Carlsbad, CA","41740",2022,365,92,247,25,1,0,0,156,97,59,0,2,200,129,34
"San Francisco-Oakland-Hayward, CA","41860",2022,365,222,138,5,0,0,0,129,69,45,0,2,167,196,0
"San Jose-Sunnyvale-Santa Clara, CA","41940",2022,365,231,129,5,0,0,0,119,73,46,0,1,235,128,1
"San Juan-Carolina-Caguas, PR","41980",2022,361,298,61,0,0,2,0,231,59,28,9,17,38,229,68
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",2022,365,178,184,3,0,0,0,115,74,51,0,0,217,135,13
"Sandpoint, ID","41760",2022,364,294,62,5,3,0,0,195,62,26,0,0,0,316,48
"Santa Cruz-Watsonville, CA","42100",2022,365,332,33,0,0,0,0,92,50,32,0,0,240,125,0
"Santa Fe, NM","42140",2022,365,291,74,0,0,0,0,97,61,44,0,0,349,16,0
"Santa Maria-Santa Barbara, CA","42200",2022,365,286,79,0,0,0,0,93,56,43,0,0,238,123,4
"Santa Rosa, CA","42220",2022,365,331,34,0,0,0,0,79,50,32,0,0,243,117,5
"Savannah, GA","42340",2022,335,273,62,0,0,0,0,97,57,39,0,0,138,197,0
"Sayre, PA","42380",2022,303,279,24,0,0,0,0,80,49,37,0,1,220,82,0
"Scottsbluff, NE","42420",2022,339,334,5,0,0,0,0,77,27,12,0,0,0,339,0
"Scranton--Wilkes-Barre--Hazleton, PA","42540",2022,365,314,51,0,0,0,0,74,54,38,2,35,198,130,0
"Seattle-Tacoma-Bellevue, WA","42660",2022,365,228,104,22,7,3,1,306,93,45,0,9,198,158,0
"Sebastian-Vero Beach, FL","42680",2022,357,349,8,0,0,0,0,67,44,33,0,0,357,0,0
"Sebring, FL","42700",2022,349,337,11,1,0,0,0,112,46,33,0,0,349,0,0
"Sevierville, TN","42940",2022,362,314,48,0,0,0,0,93,54,42,0,0,362,0,0
"Sheboygan, WI","43100",2022,203,172,24,6,1,0,0,177,74,40,0,0,203,0,0
"Shelton, WA","43220",2022,365,323,39,3,0,0,0,125,52,17,0,0,0,365,0
"Sheridan, WY","43260",2022,365,312,53,0,0,0,0,88,54,42,0,0,272,91,2
"Show Low, AZ","43320",2022,364,307,57,0,0,0,0,93,58,43,0,0,360,1,3
"Shreveport-Bossier City, LA","43340",2022,365,255,109,1,0,0,0,108,61,43,0,0,151,211,3
"Sierra Vista-Douglas, AZ","43420",2022,365,291,73,1,0,0,0,101,61,44,0,0,332,1,32
"Sioux City, IA-NE-SD","43580",2022,113,104,9,0,0,0,0,73,49,27,0,0,0,113,0
"Sioux Falls, SD","43620",2022,365,313,51,1,0,0,0,105,54,37,0,0,302,38,25
"Somerset, KY","43700",2022,359,319,40,0,0,0,0,79,52,38,0,0,187,172,0
"Somerset, PA","43740",2022,360,351,9,0,0,0,0,90,45,34,0,0,360,0,0
"Sonora, CA","43760",2022,358,344,13,1,0,0,0,108,47,37,0,0,358,0,0
"South Bend-Mishawaka, IN-MI","43780",2022,365,244,115,6,0,0,0,122,70,44,0,1,186,178,0
"Spartanburg, SC","43900",2022,363,280,83,0,0,0,0,87,58,43,0,0,189,174,0
"Spokane-Spokane Valley, WA","44060",2022,365,236,119,7,3,0,0,176,71,44,0,0,143,187,35
"Springfield, IL","44100",2022,362,287,71,4,0,0,0,126,57,40,0,0,168,194,0
"Springfield, MA","44140",2022,365,293,71,1,0,0,0,115,58,40,0,2,228,135,0
"Springfield, MO","44180",2022,365,279,86,0,0,0,0,100,62,43,0,0,184,180,1
"Springfield, OH","44220",2022,338,259,78,1,0,0,0,129,59,41,0,0,187,151,0
"St. Cloud, MN","41060",2022,277,246,31,0,0,0,0,75,52,36,0,0,127,150,0
"St. George, UT","41100",2022,365,293,72,0,0,0,0,97,61,44,0,0,353,12,0
"St. Joseph, MO-KS","41140",2022,365,282,80,3,0,0,0,106,57,41,0,0,168,128,69
"St. Louis, MO-IL","41180",2022,365,154,196,15,0,0,0,147,83,52,0,4,136,189,36
"St. Marys, PA","41260",2022,363,353,9,1,0,0,0,101,45,35,0,0,363,0,0
"State College, PA","44300",2022,365,309,56,0,0,0,0,88,54,40,0,0,250,115,0
"Steamboat Springs, CO","44460",2022,356,356,0,0,0,0,0,43,25,13,0,0,0,0,356
"Stockton-Lodi, CA","44700",2022,365,222,134,8,0,1,0,208,84,46,0,0,200,135,30
"Summerville, GA","44900",2022,245,236,9,0,0,0,0,77,47,35,0,0,245,0,0
"Syracuse, NY","45060",2022,365,351,14,0,0,0,0,67,46,35,0,0,300,65,0
"Tallahassee, FL","45220",2022,365,286,79,0,0,0,0,96,56,40,0,0,158,207,0
"Tampa-St. Petersburg-Clearwater, FL","45300",2022,365,263,101,1,0,0,0,126,64,44,0,1,220,143,1
"Taos, NM","45340",2022,359,340,19,0,0,0,0,84,38,14,0,0,0,359,0
"Terre Haute, IN","45460",2022,365,265,98,2,0,0,0,115,59,41,0,0,189,176,0
"Texarkana, TX-AR","45500",2022,349,254,95,0,0,0,0,99,60,41,0,0,0,349,0
"The Dalles, OR","45520",2022,161,161,0,0,0,0,0,38,18,12,0,0,0,161,0
"Toledo, OH","45780",2022,362,294,63,5,0,0,0,119,59,39,0,0,199,163,0
"Topeka, KS","45820",2022,350,281,69,0,0,0,0,87,58,41,0,0,232,116,2
"Torrington, CT","45860",2022,365,318,44,3,0,0,0,108,54,39,0,0,341,24,0
"Traverse City, MI","45900",2022,243,218,22,2,1,0,0,151,51,36,0,0,243,0,0
"Trenton, NJ","45940",2022,365,293,69,3,0,0,0,119,58,41,0,0,240,125,0
"Truckee-Grass Valley, CA","46020",2022,365,215,132,12,4,2,0,268,87,48,0,0,303,62,0
"Tucson, AZ","46060",2022,365,189,163,13,0,0,0,142,81,50,0,0,240,46,79
"Tulsa, OK","46140",2022,365,222,129,12,2,0,0,185,80,47,0,1,229,123,12
"Tupelo, MS","46180",2022,245,226,19,0,0,0,0,100,49,40,0,0,245,0,0
"Tuscaloosa, AL","46220",2022,280,253,27,0,0,0,0,87,50,34,0,0,206,74,0
"Twin Falls, ID","46300",2022,353,326,25,1,1,0,0,154,47,23,0,0,0,353,0
"Tyler, TX","46340",2022,363,289,68,6,0,0,0,122,64,40,0,19,344,0,0
"Ukiah, CA","46380",2022,365,216,147,2,0,0,0,103,65,45,0,0,79,286,0
"Urban Honolulu, HI","46520",2022,365,363,2,0,0,0,0,80,36,27,0,4,286,64,11
"Utica-Rome, NY","46540",2022,332,321,11,0,0,0,0,81,40,20,0,0,0,332,0
"Valdosta, GA","46660",2022,354,269,85,0,0,0,0,100,59,36,0,0,0,354,0
"Vallejo-Fairfield, CA","46700",2022,365,280,85,0,0,0,0,93,63,40,0,0,253,112,0
"Vermillion, SD","46820",2022,365,342,23,0,0,0,0,87,48,36,0,0,288,77,0
"Vernal, UT","46860",2022,365,259,106,0,0,0,0,93,64,46,0,1,343,21,0
"Victoria, TX","47020",2022,354,342,12,0,0,0,0,74,46,30,0,0,354,0,0
"Vincennes, IN","47180",2022,344,321,23,0,0,0,0,87,48,36,0,0,344,0,0
"Vineland-Bridgeton, NJ","47220",2022,362,334,28,0,0,0,0,84,49,36,0,8,308,46,0
"Vineyard Haven, MA","47240",2022,359,341,17,1,0,0,0,126,46,37,0,0,352,7,0
"Virginia Beach-Norfolk-Newport News, VA-NC","47260",2022,365,330,34,1,0,0,0,115,50,38,0,22,210,133,0
"Visalia-Porterville, CA","47300",2022,365,84,167,106,8,0,0,182,129,76,0,0,224,125,16
"Wabash, IN","47340",2022,362,334,27,1,0,0,0,112,49,37,0,0,362,0,0
"Waco, TX","47380",2022,364,285,79,0,0,0,0,100,61,41,3,0,210,151,0
"Walla Walla, WA","47460",2022,365,308,53,3,1,0,0,151,55,37,0,0,254,91,20
"Warner Robins, GA","47580",2022,362,293,68,1,0,0,0,102,56,34,0,0,0,362,0
"Washington Court House, OH","47920",2022,128,126,2,0,0,0,0,64,46,35,0,0,128,0,0
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",2022,365,244,117,4,0,0,0,128,66,45,0,20,216,129,0
"Waterloo-Cedar Falls, IA","47940",2022,365,302,63,0,0,0,0,82,55,39,0,0,167,198,0
"Watertown, SD","47980",2022,365,311,53,1,0,0,0,101,55,37,0,0,274,52,39
"Watertown-Fort Atkinson, WI","48020",2022,200,185,15,0,0,0,0,87,49,38,0,0,200,0,0
"Watertown-Fort Drum, NY","48060",2022,360,352,8,0,0,0,0,84,43,32,0,0,360,0,0
"Wausau, WI","48140",2022,205,197,8,0,0,0,0,64,46,35,0,0,205,0,0
"Weirton-Steubenville, WV-OH","48260",2022,365,233,132,0,0,0,0,100,64,45,0,0,115,250,0
"Wenatchee, WA","48300",2022,365,287,55,8,13,2,0,265,70,25,0,0,0,365,0
"Wheeling, WV-OH","48540",2022,365,248,117,0,0,0,0,99,66,42,0,3,116,245,1
"Whitewater-Elkhorn, WI","48580",2022,200,181,16,3,0,0,0,105,50,39,0,0,200,0,0
"Wichita, KS","48620",2022,365,222,138,5,0,0,0,119,74,46,0,0,221,118,26
"Williamsport, PA","48700",2022,304,271,33,0,0,0,0,78,51,38,0,0,201,103,0
"Wilmington, NC","48900",2022,361,335,26,0,0,0,0,80,48,36,0,0,160,201,0
"Wilmington, OH","48940",2022,245,216,28,1,0,0,0,140,54,40,0,0,245,0,0
"Winchester, VA-WV","49020",2022,334,287,47,0,0,0,0,88,52,37,0,0,183,150,1
"Winona, MN","49100",2022,121,118,3,0,0,0,0,61,33,17,0,0,0,121,0
"Winston-Salem, NC","49180",2022,365,260,104,1,0,0,0,137,59,44,0,3,174,188,0
"Worcester, MA-CT","49340",2022,365,307,58,0,0,0,0,100,55,39,0,10,229,126,0
"Yakima, WA","49420",2022,365,233,126,5,1,0,0,156,79,38,0,0,0,363,2
"York-Hanover, PA","49620",2022,365,277,87,1,0,0,0,105,61,42,0,17,193,155,0
"Youngstown-Warren-Boardman, OH-PA","49660",2022,365,281,80,4,0,0,0,136,60,42,0,0,233,130,2
"Yuba City, CA","49700",2022,364,196,163,5,0,0,0,119,80,48,0,0,228,136,0
"Yuma, AZ","49740",2022,365,251,105,9,0,0,0,142,73,44,0,0,236,40,89
