"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Marquette, MI","32100",1995,58,57,1,0,0,0,0,60,26,10,0,0,0,0,58
"Martinsville, VA","32300",1995,238,150,68,19,1,0,0,169,93,45,0,0,212,0,26
"Mason City, IA","32380",1995,340,290,49,1,0,0,0,142,53,31,0,0,0,0,340
"Mayfield, KY","32460",1995,214,159,52,3,0,0,0,126,84,44,0,0,214,0,0
"Medford, OR","32780",1995,365,283,78,4,0,0,0,119,58,43,217,0,109,0,39
"Memphis, TN-MS-AR","32820",1995,365,198,98,51,14,4,0,219,133,49,28,116,217,0,4
"Merced, CA","32900",1995,362,190,79,59,30,4,0,209,147,49,0,35,313,0,14
"Meridian, MS","32940",1995,275,209,58,7,1,0,0,151,77,40,0,0,275,0,0
"Mexico, MO","33020",1995,56,54,2,0,0,0,0,75,42,17,0,0,0,0,56
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",1995,365,280,69,13,3,0,0,161,76,42,26,68,249,17,5
"Michigan City-La Porte, IN","33140",1995,194,106,40,27,15,6,0,227,154,48,0,0,179,0,15
"Middlesborough, KY","33180",1995,365,279,69,16,1,0,0,151,80,35,145,0,205,0,15
"Milwaukee-Waukesha-West Allis, WI","33340",1995,365,269,63,19,8,6,0,212,93,41,7,194,145,0,19
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",1995,365,248,84,28,5,0,0,182,97,44,65,173,96,0,31
"Missoula, MT","33540",1995,365,326,39,0,0,0,0,84,51,32,276,0,0,0,89
"Mobile, AL","33660",1995,337,266,57,14,0,0,0,150,80,38,0,0,318,0,19
"Modesto, CA","33700",1995,365,209,107,28,18,3,0,206,119,46,7,131,205,0,22
"Monroe, LA","33740",1995,358,264,65,28,1,0,0,151,97,39,0,0,347,0,11
"Monroe, MI","33780",1995,61,59,2,0,0,0,0,54,37,20,0,0,0,0,61
"Montgomery, AL","33860",1995,365,297,54,9,5,0,0,169,77,35,0,30,296,0,39
"Montrose, CO","33940",1995,6,6,0,0,0,0,0,38,38,29,0,0,0,0,6
"Morehead City, NC","33980",1995,323,248,69,6,0,0,0,143,77,35,0,0,323,0,0
"Morgan City, LA","34020",1995,267,207,27,26,7,0,0,177,105,34,0,1,266,0,0
"Morgantown, WV","34060",1995,30,28,2,0,0,0,0,60,46,20,0,0,0,0,30
"Morristown, TN","34100",1995,229,72,79,53,23,2,0,212,151,80,0,2,227,0,0
"Mount Vernon, OH","34540",1995,206,130,56,15,5,0,0,197,100,46,0,0,206,0,0
"Muskegon, MI","34740",1995,183,118,35,17,9,4,0,251,126,44,0,0,183,0,0
"Muskogee, OK","34780",1995,283,277,5,1,0,0,0,125,32,17,0,236,0,0,47
"Napa, CA","34900",1995,365,343,14,7,1,0,0,177,44,31,16,121,225,0,3
"Naples-Immokalee-Marco Island, FL","34940",1995,59,58,1,0,0,0,0,56,22,14,0,0,0,0,59
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",1995,365,187,98,49,30,1,0,203,143,49,30,42,284,0,9
"Natchez, MS-LA","35020",1995,261,201,49,10,1,0,0,169,84,39,0,0,261,0,0
"New Castle, PA","35260",1995,364,272,76,13,3,0,0,187,71,38,11,159,143,0,51
"New Haven-Milford, CT","35300",1995,365,260,79,14,6,6,0,238,84,43,2,203,135,0,25
"New Orleans-Metairie, LA","35380",1995,365,236,75,37,17,0,0,192,119,44,9,113,239,0,4
"New York-Newark-Jersey City, NY-NJ-PA","35620",1995,365,108,185,41,19,12,0,244,143,60,73,183,104,0,5
"Niles-Benton Harbor, MI","35660",1995,183,105,50,22,4,2,0,206,115,47,0,0,183,0,0
"Nogales, AZ","35700",1995,67,59,8,0,0,0,0,85,53,30,0,0,0,0,67
"North Port-Sarasota-Bradenton, FL","35840",1995,365,235,120,9,1,0,0,154,74,47,155,0,200,0,10
"Norwich-New London, CT","35980",1995,235,191,31,5,5,3,0,215,77,38,0,0,209,0,26
"Odessa, TX","36220",1995,15,14,1,0,0,0,0,54,35,15,0,0,0,0,15
"Ogden-Clearfield, UT","36260",1995,365,207,144,11,3,0,0,185,79,48,58,164,127,0,16
"Oklahoma City, OK","36420",1995,365,227,93,34,11,0,0,195,108,45,37,79,245,0,4
"Olympia-Tumwater, WA","36500",1995,365,348,17,0,0,0,0,66,37,18,330,0,0,0,35
"Omaha-Council Bluffs, NE-IA","36540",1995,365,294,63,8,0,0,0,147,64,35,84,0,151,0,130
"Orlando-Kissimmee-Sanford, FL","36740",1995,365,275,68,21,1,0,0,151,87,41,12,33,318,0,2
"Oshkosh-Neenah, WI","36780",1995,184,143,30,8,3,0,0,156,87,38,0,0,184,0,0
"Othello, WA","36830",1995,25,25,0,0,0,0,0,31,31,15,0,0,0,0,25
"Ottawa-Peru, IL","36860",1995,360,314,46,0,0,0,0,81,53,23,0,0,0,0,360
"Owensboro, KY","36980",1995,365,243,80,34,8,0,0,195,108,39,8,122,205,0,30
"Oxford, NC","37080",1995,238,110,68,52,8,0,0,179,133,58,0,0,212,0,26
"Oxnard-Thousand Oaks-Ventura, CA","37100",1995,365,134,103,63,43,22,0,241,179,67,0,65,298,0,2
"Paducah, KY-IL","37140",1995,365,257,79,24,5,0,0,166,97,39,6,131,199,0,29
"Palatka, FL","37260",1995,61,61,0,0,0,0,0,45,29,19,0,0,0,0,61
"Palm Bay-Melbourne-Titusville, FL","37340",1995,365,313,51,1,0,0,0,119,58,38,0,0,364,0,1
"Panama City, FL","37460",1995,65,63,2,0,0,0,0,64,34,21,0,0,0,0,65
"Paris, TN","37540",1995,55,47,7,0,0,1,0,210,52,27,0,0,0,0,55
"Parkersburg-Vienna, WV","37620",1995,235,145,61,18,10,1,0,201,115,44,0,0,211,0,24
"Payson, AZ","37740",1995,141,127,14,0,0,0,0,99,49,23,0,0,0,83,58
"Pensacola-Ferry Pass-Brent, FL","37860",1995,364,273,60,24,7,0,0,177,90,41,0,0,362,0,2
"Peoria, IL","37900",1995,365,277,68,14,6,0,0,159,87,40,159,0,205,0,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",1995,365,132,146,48,28,11,0,243,154,57,6,192,134,0,33
"Phoenix-Mesa-Scottsdale, AZ","38060",1995,365,52,224,72,17,0,0,185,126,74,69,106,182,0,8
"Pine Bluff, AR","38220",1995,57,50,7,0,0,0,0,60,51,19,0,0,0,0,57
"Pittsburgh, PA","38300",1995,365,167,144,31,14,9,0,221,126,52,2,145,128,0,90
"Pittsfield, MA","38340",1995,171,141,25,5,0,0,0,143,64,36,0,0,171,0,0
"Pocatello, ID","38540",1995,365,337,28,0,0,0,0,72,45,33,0,182,23,0,160
"Ponca City, OK","38620",1995,53,52,1,0,0,0,0,53,38,19,0,0,0,0,53
"Ponce, PR","38660",1995,56,54,2,0,0,0,0,55,31,20,0,0,0,0,56
"Port Angeles, WA","38820",1995,353,351,2,0,0,0,0,80,36,25,0,0,334,0,19
"Port Clinton, OH","38840",1995,55,55,0,0,0,0,0,44,39,23,0,0,0,0,55
"Port St. Lucie, FL","38940",1995,92,86,6,0,0,0,0,80,47,28,0,0,92,0,0
"Portland-South Portland, ME","38860",1995,365,300,39,16,6,4,0,222,80,37,0,17,335,0,13
"Portland-Vancouver-Hillsboro, OR-WA","38900",1995,365,301,58,4,2,0,0,169,59,39,214,6,131,0,14
"Portsmouth, OH","39020",1995,347,337,10,0,0,0,0,59,40,22,0,120,0,0,227
"Pottsville, PA","39060",1995,362,362,0,0,0,0,0,35,13,8,362,0,0,0,0
"Prescott, AZ","39140",1995,60,59,1,0,0,0,0,58,31,18,0,0,0,0,60
"Providence-Warwick, RI-MA","39300",1995,365,279,52,22,5,7,0,236,90,41,41,120,195,0,9
"Provo-Orem, UT","39340",1995,365,197,161,7,0,0,0,136,75,50,111,81,139,2,32
"Pueblo, CO","39380",1995,51,48,3,0,0,0,0,73,42,20,0,0,0,0,51
"Quincy, IL-MO","39500",1995,358,325,25,8,0,0,0,129,48,31,0,0,345,0,13
"Racine, WI","39540",1995,365,315,33,7,9,1,0,202,61,25,190,0,175,0,0
"Raleigh, NC","39580",1995,365,220,87,44,14,0,0,185,122,44,159,0,204,0,2
"Rapid City, SD","39660",1995,364,287,77,0,0,0,0,99,57,34,0,0,0,0,364
"Reading, PA","39740",1995,365,273,60,21,9,2,0,209,93,40,7,211,147,0,0
"Red Bluff, CA","39780",1995,313,207,68,29,9,0,0,195,105,41,0,0,298,0,15
"Redding, CA","39820",1995,339,257,58,24,0,0,0,143,84,43,0,0,328,0,11
"Reno, NV","39900",1995,365,241,117,7,0,0,0,126,67,47,58,0,250,0,57
"Rexburg, ID","39940",1995,60,58,2,0,0,0,0,63,40,19,0,0,0,0,60
"Richmond, VA","40060",1995,365,211,103,31,19,1,0,203,115,48,0,205,160,0,0
"Richmond-Berea, KY","40080",1995,60,57,3,0,0,0,0,58,45,23,0,0,0,0,60
"Riverside-San Bernardino-Ontario, CA","40140",1995,365,44,116,84,45,76,0,273,223,106,0,115,227,1,22
"Riverton, WY","40180",1995,262,224,38,0,0,0,0,70,54,20,0,0,0,0,262
"Roanoke Rapids, NC","40260",1995,229,146,62,18,3,0,0,166,100,43,0,0,209,0,20
"Roanoke, VA","40220",1995,365,257,83,24,1,0,0,154,87,40,34,123,190,0,18
"Rochester, MN","40340",1995,278,278,0,0,0,0,0,46,33,23,250,0,0,0,28
"Rochester, NY","40380",1995,365,312,39,8,6,0,0,190,61,33,25,0,333,0,7
"Rock Springs, WY","40540",1995,298,282,16,0,0,0,0,99,39,19,0,0,0,0,298
"Rockford, IL","40420",1995,365,305,44,12,4,0,0,182,74,35,102,0,262,0,1
"Rockland, ME","40500",1995,237,209,16,6,4,2,0,210,54,31,0,0,174,0,63
"Rocky Mount, NC","40580",1995,60,59,1,0,0,0,0,62,30,18,0,0,0,0,60
"Roseburg, OR","40700",1995,76,76,0,0,0,0,0,38,29,15,0,0,0,0,76
"Roswell, NM","40740",1995,57,55,2,0,0,0,0,56,31,17,0,0,0,0,57
"Russellville, AR","40780",1995,56,56,0,0,0,0,0,46,40,20,0,0,0,0,56
"Ruston, LA","40820",1995,25,24,1,0,0,0,0,59,26,15,0,0,0,0,25
"Rutland, VT","40860",1995,365,359,6,0,0,0,0,67,37,25,5,343,0,0,17
"Sacramento--Roseville--Arden-Arcade, CA","40900",1995,365,139,143,45,27,11,0,224,154,58,56,38,250,6,15
"Safford, AZ","40940",1995,60,54,6,0,0,0,0,88,51,30,0,0,0,0,60
"Saginaw, MI","40980",1995,20,20,0,0,0,0,0,31,24,9,0,0,0,0,20
"Salem, OH","41400",1995,362,298,64,0,0,0,0,88,56,38,0,314,0,0,48
"Salem, OR","41420",1995,280,245,32,3,0,0,0,105,52,33,181,0,99,0,0
"Salinas, CA","41500",1995,365,339,25,1,0,0,0,122,48,35,0,42,317,0,6
"Salisbury, MD-DE","41540",1995,239,154,57,23,5,0,0,197,108,42,0,0,208,0,31
"Salt Lake City, UT","41620",1995,365,194,154,13,4,0,0,187,81,49,69,23,136,0,137
"San Antonio-New Braunfels, TX","41700",1995,365,266,52,33,13,1,0,203,115,40,40,0,320,0,5
"San Diego-Carlsbad, CA","41740",1995,365,108,127,88,35,7,0,218,154,77,0,95,269,0,1
"San Francisco-Oakland-Hayward, CA","41860",1995,365,263,78,12,8,4,0,210,79,42,2,163,186,9,5
"San Jose-Sunnyvale-Santa Clara, CA","41940",1995,365,217,112,22,13,1,0,204,100,46,5,133,222,2,3
"San Juan-Carolina-Caguas, PR","41980",1995,365,277,88,0,0,0,0,85,56,43,297,0,0,0,68
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",1995,365,253,87,24,1,0,0,154,90,42,1,35,322,0,7
"Sandpoint, ID","41760",1995,116,109,7,0,0,0,0,63,42,21,0,0,0,0,116
"Santa Cruz-Watsonville, CA","42100",1995,365,340,25,0,0,0,0,100,47,36,0,9,337,0,19
"Santa Fe, NM","42140",1995,365,365,0,0,0,0,0,33,19,11,254,0,0,0,111
"Santa Maria-Santa Barbara, CA","42200",1995,365,150,157,45,11,2,0,214,119,54,7,30,327,0,1
"Santa Rosa, CA","42220",1995,365,337,23,4,1,0,0,161,47,37,0,101,260,0,4
"Savannah, GA","42340",1995,238,196,37,5,0,0,0,119,64,36,0,0,201,0,37
"Scottsbluff, NE","42420",1995,48,45,3,0,0,0,0,73,44,24,0,0,0,0,48
"Scottsboro, AL","42460",1995,58,57,1,0,0,0,0,51,34,23,0,0,0,0,58
"Scranton--Wilkes-Barre--Hazleton, PA","42540",1995,365,271,57,26,11,0,0,197,101,40,3,193,163,0,6
"Searcy, AR","42620",1995,54,52,2,0,0,0,0,54,42,21,0,0,0,0,54
"Seattle-Tacoma-Bellevue, WA","42660",1995,365,263,93,9,0,0,0,143,64,42,216,31,90,3,25
"Seneca, SC","42860",1995,351,262,80,8,1,0,0,151,77,41,0,0,351,0,0
"Sevierville, TN","42940",1995,264,85,102,62,14,1,0,203,129,74,0,0,264,0,0
"Sheboygan, WI","43100",1995,180,134,24,14,7,1,0,206,112,41,0,0,180,0,0
"Sheridan, WY","43260",1995,264,213,51,0,0,0,0,90,58,31,0,0,0,0,264
"Show Low, AZ","43320",1995,116,116,0,0,0,0,0,43,25,14,0,0,0,89,27
"Shreveport-Bossier City, LA","43340",1995,365,269,70,24,2,0,0,169,93,40,0,0,362,0,3
"Sierra Vista-Douglas, AZ","43420",1995,305,217,86,2,0,0,0,112,71,45,0,0,261,19,25
"Silver City, NM","43500",1995,88,86,2,0,0,0,0,86,31,19,0,0,0,0,88
"Sioux City, IA-NE-SD","43580",1995,55,49,6,0,0,0,0,59,51,19,0,0,0,0,55
"Sioux Falls, SD","43620",1995,61,60,1,0,0,0,0,52,38,19,0,0,0,0,61
"Somerset, KY","43700",1995,238,147,73,16,2,0,0,200,93,46,0,0,213,0,25
"Somerset, PA","43740",1995,268,172,65,24,7,0,0,187,108,44,0,0,268,0,0
"Sonora, CA","43760",1995,364,225,86,41,12,0,0,200,115,44,7,0,357,0,0
"South Bend-Mishawaka, IN-MI","43780",1995,365,259,66,22,16,2,0,206,105,37,16,161,180,0,8
"Spartanburg, SC","43900",1995,364,256,78,25,5,0,0,195,93,39,0,0,358,0,6
"Spokane-Spokane Valley, WA","44060",1995,365,188,172,4,1,0,0,161,69,50,203,0,117,0,45
"Springfield, IL","44100",1995,365,309,40,14,2,0,0,172,71,33,40,0,319,0,6
"Springfield, MA","44140",1995,365,252,80,24,7,2,0,205,93,43,9,160,192,0,4
"Springfield, MO","44180",1995,365,246,91,25,3,0,0,174,93,43,22,103,185,0,55
"Springfield, OH","44220",1995,214,103,65,37,8,1,0,208,126,51,0,0,214,0,0
"St. Cloud, MN","41060",1995,356,354,2,0,0,0,0,63,38,24,356,0,0,0,0
"St. George, UT","41100",1995,145,108,37,0,0,0,0,90,64,43,38,0,68,0,39
"St. Joseph, MO-KS","41140",1995,175,144,31,0,0,0,0,81,57,24,0,0,0,0,175
"St. Louis, MO-IL","41180",1995,365,164,127,33,32,9,0,221,154,52,1,128,167,0,69
"St. Marys, PA","41260",1995,263,197,47,16,3,0,0,156,87,40,0,0,263,0,0
"State College, PA","44300",1995,354,264,61,23,6,0,0,197,97,37,0,0,354,0,0
"Steamboat Springs, CO","44460",1995,350,300,50,0,0,0,0,93,57,20,0,0,0,0,350
"Stockton-Lodi, CA","44700",1995,365,255,78,22,9,1,0,202,87,42,19,119,201,0,26
"Summerville, GA","44900",1995,58,56,2,0,0,0,0,67,42,19,0,0,0,0,58
"Syracuse, NY","45060",1995,365,301,49,10,5,0,0,174,67,36,24,0,335,0,6
"Talladega-Sylacauga, AL","45180",1995,61,57,4,0,0,0,0,63,48,28,0,0,0,0,61
"Tallahassee, FL","45220",1995,265,207,53,5,0,0,0,147,71,38,0,0,265,0,0
"Tampa-St. Petersburg-Clearwater, FL","45300",1995,365,249,88,26,2,0,0,197,93,44,32,42,284,0,7
"Taos, NM","45340",1995,319,313,6,0,0,0,0,67,27,11,0,0,0,0,319
"Terre Haute, IN","45460",1995,358,266,63,26,3,0,0,164,87,31,152,0,181,0,25
"Texarkana, TX-AR","45500",1995,58,56,2,0,0,0,0,52,42,22,0,0,0,0,58
"Tiffin, OH","45660",1995,141,130,11,0,0,0,0,80,47,20,0,0,0,0,141
"Toledo, OH","45780",1995,365,281,58,17,9,0,0,197,87,33,44,0,202,0,119
"Topeka, KS","45820",1995,39,36,3,0,0,0,0,65,49,24,0,0,0,0,39
"Torrington, CT","45860",1995,239,181,36,15,6,1,0,202,97,42,0,0,214,0,25
"Traverse City, MI","45900",1995,177,121,33,16,7,0,0,192,112,43,0,0,177,0,0
"Trenton, NJ","45940",1995,365,260,55,30,14,6,0,219,126,40,0,126,237,0,2
"Troy, AL","45980",1995,56,55,1,0,0,0,0,54,34,20,0,0,0,0,56
"Truckee-Grass Valley, CA","46020",1995,303,194,80,26,3,0,0,166,100,44,0,0,303,0,0
"Tucson, AZ","46060",1995,365,169,168,25,3,0,0,166,93,51,51,101,199,0,14
"Tullahoma-Manchester, TN","46100",1995,275,191,76,8,0,0,0,140,87,42,0,27,244,0,4
"Tulsa, OK","46140",1995,365,232,77,36,18,2,0,210,126,44,15,64,277,0,9
"Tupelo, MS","46180",1995,262,192,57,13,0,0,0,150,87,42,0,0,262,0,0
"Tuscaloosa, AL","46220",1995,61,58,3,0,0,0,0,57,44,24,0,0,0,0,61
"Twin Falls, ID","46300",1995,61,59,2,0,0,0,0,81,31,20,0,0,0,0,61
"Tyler, TX","46340",1995,337,213,76,36,12,0,0,187,122,44,0,0,330,0,7
"Ukiah, CA","46380",1995,365,359,6,0,0,0,0,84,42,31,31,47,270,0,17
"Urban Honolulu, HI","46520",1995,365,363,2,0,0,0,0,62,38,22,148,2,157,0,58
"Utica-Rome, NY","46540",1995,365,328,29,7,1,0,0,159,51,35,0,0,364,0,1
"Vallejo-Fairfield, CA","46700",1995,365,308,44,9,4,0,0,185,61,36,22,97,242,0,4
"Vicksburg, MS","46980",1995,289,205,67,17,0,0,0,126,87,41,0,0,274,0,15
"Victoria, TX","47020",1995,277,219,35,17,6,0,0,174,93,36,0,0,277,0,0
"Vincennes, IN","47180",1995,349,240,77,28,4,0,0,166,93,38,0,0,349,0,0
"Vineland-Bridgeton, NJ","47220",1995,362,283,53,19,5,2,0,210,93,34,0,0,362,0,0
"Virginia Beach-Norfolk-Newport News, VA-NC","47260",1995,365,234,96,29,6,0,0,200,100,42,12,159,193,0,1
"Visalia-Porterville, CA","47300",1995,365,141,86,88,46,4,0,207,164,74,3,89,246,17,10
"Wabash, IN","47340",1995,269,162,69,30,8,0,0,177,112,44,0,0,269,0,0
"Walla Walla, WA","47460",1995,67,58,9,0,0,0,0,75,53,21,0,0,0,0,67
"Walterboro, SC","47500",1995,314,248,62,4,0,0,0,143,64,37,0,0,314,0,0
"Warsaw, IN","47700",1995,161,80,56,21,4,0,0,159,115,51,0,0,161,0,0
"Washington Court House, OH","47920",1995,266,167,64,31,4,0,0,169,108,44,0,0,266,0,0
"Washington, NC","47820",1995,56,56,0,0,0,0,0,42,24,14,0,0,0,0,56
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",1995,365,169,123,41,25,7,0,225,147,53,18,161,150,35,1
"Waterloo-Cedar Falls, IA","47940",1995,55,50,5,0,0,0,0,68,48,31,0,0,0,0,55
"Watertown-Fort Atkinson, WI","48020",1995,182,126,42,10,4,0,0,172,100,42,0,0,182,0,0
"Watertown-Fort Drum, NY","48060",1995,246,195,39,6,5,1,0,203,77,40,0,0,246,0,0
"Wausau, WI","48140",1995,206,165,36,5,0,0,0,136,74,38,0,0,179,0,27
"Weirton-Steubenville, WV-OH","48260",1995,365,196,127,29,13,0,0,190,108,48,11,61,162,0,131
"Wenatchee, WA","48300",1995,78,73,5,0,0,0,0,58,45,19,0,0,0,0,78
"Wheeling, WV-OH","48540",1995,365,293,54,13,5,0,0,166,74,29,135,0,197,0,33
"Whitewater-Elkhorn, WI","48580",1995,175,115,38,18,4,0,0,177,105,44,0,0,175,0,0
"Wichita Falls, TX","48660",1995,59,57,2,0,0,0,0,52,31,16,0,0,0,0,59
"Wichita, KS","48620",1995,365,296,58,10,1,0,0,156,71,35,74,0,272,0,19
"Williamsport, PA","48700",1995,233,196,29,8,0,0,0,143,58,35,0,0,203,0,30
"Williston, ND","48780",1995,53,53,0,0,0,0,0,39,21,12,0,0,0,0,53
"Wilmington, NC","48900",1995,61,61,0,0,0,0,0,37,27,15,0,0,0,0,61
"Wilmington, OH","48940",1995,205,97,62,33,12,1,0,205,133,51,0,0,205,0,0
"Wilson, NC","48980",1995,60,60,0,0,0,0,0,44,30,18,0,0,0,0,60
"Winchester, VA-WV","49020",1995,238,151,61,23,3,0,0,166,101,45,0,0,212,0,26
"Winston-Salem, NC","49180",1995,365,234,82,40,7,2,0,207,112,43,47,112,200,0,6
"Woodward, OK","49260",1995,57,57,0,0,0,0,0,47,30,15,0,0,0,0,57
"Worcester, MA-CT","49340",1995,365,280,55,20,6,4,0,215,93,42,3,139,222,0,1
"Yakima, WA","49420",1995,365,322,43,0,0,0,0,77,52,31,331,0,0,0,34
"York-Hanover, PA","49620",1995,364,277,61,21,5,0,0,164,80,39,6,223,133,0,2
"Youngstown-Warren-Boardman, OH-PA","49660",1995,335,226,65,33,10,1,0,208,112,40,0,0,286,0,49
"Yuba City, CA","49700",1995,365,228,85,37,15,0,0,195,115,44,12,84,250,0,19
"Yuma, AZ","49740",1995,186,148,33,5,0,0,0,143,64,37,0,0,153,0,33
