"group","CBSA","Days.with.AQI","Good.Days","Moderate.Days","Unhealthy.for.Sensitive.Groups.Days","Unhealthy.Days","Very.Unhealthy.Days","Hazardous.Days","Max.AQI","X90th.Percentile.AQI","Median.AQI","Days.CO","Days.NO2","Days.Ozone","Days.PM2.5","Days.PM10","index_nsa","GSPC.Close","Gross.domestic.product..constant.prices","Gross.domestic.product.per.capita..constant.prices","Gross.domestic.product.per.capita..current.prices","Gross.domestic.product.based.on.purchasing.power.parity..PPP..share.of.world.total","Inflation..average.consumer.prices","Volume.of.imports.of.goods.and.services","Volume.of.exports.of.goods.and.services","Unemployment.rate","Current.account.balance","lat_numeric","lon_numeric","Year"
1,"Youngstown-Warren-Boardman, OH-PA",347.5,247.333333333333,57.3333333333333,31.6666666666667,10.3333333333333,0.833333333333333,0,198.333333333333,110.166666666667,39.6666666666667,1.83333333333333,0,298.5,0,47.1666666666667,97.9516666666667,493.594580332438,2.77516666666667,38861.285,27058.7283333333,19.9426666666667,3.09433333333333,7.35516666666667,7.34916666666667,6.39166666666667,-1.114,41.291972,-80.543845,1996
1,"Yuba City, CA",361.666666666667,220.666666666667,85.3333333333333,43.6666666666667,11.6666666666667,0.333333333333333,0,192.333333333333,115.666666666667,45,13,81.6666666666667,254.666666666667,0,12.3333333333333,102.052083333333,493.594580332438,2.77516666666667,38861.285,27058.7283333333,19.9426666666667,3.09433333333333,7.35516666666667,7.34916666666667,6.39166666666667,-1.114,39.1404477,-121.6169108,1996
1,"Yuma, AZ",106.5,82.3333333333333,19.8333333333333,4.33333333333333,0,0,0,99.5,64.1666666666667,30.6666666666667,0,0,71,0,35.5,97.6995833333333,493.594580332438,2.77516666666667,38861.285,27058.7283333333,19.9426666666667,3.09433333333333,7.35516666666667,7.34916666666667,6.39166666666667,-1.114,32.6926512,-114.6276916,1996
2,"Akron, OH",365.2,168.6,155.4,30.4,10.2,0.6,0,198,105.2,49.6,27.6,0,143.2,157.2,37.2,134.12425,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,41.0814447,-81.5190053,2001
2,"Albany, GA",88,46.6,39.2,2.2,0,0,0,98,67.2,41.6,0,0,0,60.6,27.4,118.8325,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,31.5785074,-84.155741,2001
2,"Albany-Schenectady-Troy, NY",365.2,287.4,60.4,13.4,4,0,0,185,75,38.4,9.6,45.8,277.6,31.8,0.4,100.9195,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,42.7636479,-73.6536209,2001
2,"Albuquerque, NM",365.2,156.4,187.2,21.2,0.4,0,0,141.2,90.8,53.6,14,45,250.2,27.4,28.6,126.2055,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,35.0843859,-106.650422,2001
2,"Alexandria, LA",359.2,244.4,91.8,22.4,0.6,0,0,151.4,87.6,42.6,0,0,325.6,32.4,1.2,124.508,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,31.3112936,-92.4451371,2001
2,"Allentown-Bethlehem-Easton, PA-NJ",365.2,205.6,117,29.2,11.8,1.6,0,205,110,48,0.6,102.6,151.6,102.8,7.6,107.952,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,40.6510611,-75.4438853,2001
2,"Altoona, PA",364.8,287.4,54.6,16.2,6.4,0.2,0,187.2,81.2,36.2,4.2,159.6,191.6,0,9.4,116.0755,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,40.5186809,-78.3947359,2001
2,"Amarillo, TX",77,72,5,0,0,0,0,67,44.5,27,0,0,0,77,0,124.28125,1285.4624786377,2.5155,46521.545,36707.115,20.1165,3.092,5.2705,1.3645,4.3545,-3.8225,35.2219971,-101.8312969,2001
2,"Ames, IA",257.6,209,44.4,4.2,0,0,0,117.6,66.2,37.2,0,0,215.8,41.8,0,125.268,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,42.0307812,-93.6319131,2001
2,"Anchorage, AK",329,253.6,73,1.8,0.6,0,0,128.2,61.2,33.2,136.8,0,0,45.6,146.6,117.6345,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,61.2175758,-149.8996785,2001
2,"Ann Arbor, MI",358.8,255.6,79,18.4,5.2,0.6,0,180.8,88.2,39.2,0,0,323.4,35.4,0,135.605,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,42.2808256,-83.7430378,2001
2,"Appleton, WI",217.6,163.2,45.4,6.8,2.2,0,0,158.2,72,40.4,0,0,171.2,46.4,0,118.5685,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,44.2619309,-88.4153847,2001
2,"Asheville, NC",320.4,138.8,118.8,49.6,12.8,0.4,0,182.4,123.6,58.2,0,0,217,55.8,47.6,131.2695,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,35.5950581,-82.5514869,2001
2,"Athens-Clarke County, GA",97,23.6666666666667,69,3.66666666666667,0.666666666666667,0,0,160,88.6666666666667,61.3333333333333,0,0,0,97,0,134.170833333333,1307.89497884115,3.27533333333333,46085.5233333333,35970.1566666667,20.2116666666667,2.79233333333333,7.37833333333333,2.57133333333333,4.30866666666667,-3.54033333333333,33.9519347,-83.357567,2001
2,"Atlantic City-Hammonton, NJ",361.6,263.4,64.6,21.8,11,0.8,0,196,100.4,39.8,1.8,0,314.8,42.8,2.2,118.698,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,39.6365056,-74.8023853,2001
2,"Augusta-Richmond County, GA-SC",364.8,201.8,104.6,45.8,11.8,0.8,0,196.8,118.6,47.8,0,10.8,304.8,46.4,2.8,114.4995,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,33.3623499,-82.0407137,2001
2,"Bakersfield, CA",365.2,82,108.2,80.8,79.8,14.4,0,215.4,179.2,93.6,0.4,40.4,250.2,66.2,8,99.648,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,35.3732921,-119.0187125,2001
2,"Baltimore-Columbia-Towson, MD",365.2,164.8,128.4,39.6,24.4,8,0,224.8,141.8,53.8,7.2,90.6,176.2,86.2,5,115.302333333333,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,39.372594,-76.6412712,2001
2,"Bangor, ME",363,329.4,26.4,5.6,1.6,0,0,158.6,51.2,35,0,0,356.6,2.2,4.2,115.115,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,44.8016128,-68.7712257,2001
2,"Barnstable Town, MA",298.6,234.8,40.8,13.8,7.4,1.8,0,212.8,92.4,39.4,0,11.6,284.4,2.6,0,138.196,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,41.7003208,-70.3002024,2001
2,"Baton Rouge, LA",365.2,148.8,153,38,21.4,4,0,212.4,131.6,55.4,0.6,61,191.8,110.2,1.6,135.98125,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,30.4514677,-91.1871466,2001
2,"Battle Creek, MI",43,42,1,0,0,0,0,51.6,42,19.8,0,0,0,0,43,134.877,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,42.3211522,-85.1797142,2001
2,"Bay City, MI",79,54,24,1,0,0,0,101.5,77,36.5,0,0,0,79,0,146.98625,1285.4624786377,2.5155,46521.545,36707.115,20.1165,3.092,5.2705,1.3645,4.3545,-3.8225,43.5944677,-83.8888647,2001
2,"Beaumont-Port Arthur, TX",365,257.2,77,21.2,9,0.6,0,194.2,90,40.2,0,48.6,264.2,52.2,0,115.4265,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,29.878116,-93.9405549,2001
2,"Beckley, WV",95.8,61.2,33.4,1.2,0,0,0,91.4,61.6,38.4,0,0,0,70.6,25.2,125.5205,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,37.7781702,-81.1881557,2001
2,"Bellingham, WA",234,219.4,14.6,0,0,0,0,81.4,45.8,30.2,0,0,157.8,62.2,14,110.473,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,48.7519112,-122.4786854,2001
2,"Billings, MT",361.6,340.4,20.8,0.4,0,0,0,92.2,42.6,19,278.4,0,0,55.6,27.6,116.5425,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,45.7832856,-108.5006904,2001
2,"Binghamton, NY",80.75,61.5,19,0.25,0,0,0,73,51.5,26.75,0,0,0,52.5,28.25,108.631875,1145.34373855591,3.48975,44735.6775,34421.9975,20.0445,2.51725,8.92375,4.24325,4.53775,-2.91475,42.0986867,-75.9179738,2001
2,"Birmingham-Hoover, AL",365.2,99.8,180,57,22.6,5.8,0,233.4,136,66.6,67.6,0.2,109.8,138.4,49.2,132.51425,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,33.4415956,-86.7818523,2001
2,"Bismarck, ND",346.6,326.8,19.6,0.2,0,0,0,85.8,47,34.8,0,3.2,315.8,25.8,1.8,116.9985,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,46.8041643,-100.7877616,2001
2,"Bloomington, IL",171,113.5,52,5.5,0,0,0,131,81.5,47,0,0,124,47,0,121.5025,1285.4624786377,2.5155,46521.545,36707.115,20.1165,3.092,5.2705,1.3645,4.3545,-3.8225,40.4842027,-88.9936873,2001
2,"Bloomington, IN",176,92,60.5,20,3.5,0,0,170,107.5,51,0,0,176,0,0,121.105,1285.4624786377,2.5155,46521.545,36707.115,20.1165,3.092,5.2705,1.3645,4.3545,-3.8225,39.165325,-86.5263857,2001
2,"Boise City, ID",365.2,293.6,65,5.6,1,0,0,126.4,59.8,38.4,97,145,22,48.4,52.8,134.76,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,43.6150186,-116.2023137,2001
2,"Boulder, CO",365.2,276,79.8,8.2,1.2,0,0,140.4,70.2,41.4,54.4,0,268.8,32.6,9.4,136.451,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,40.0149856,-105.2705456,2001
2,"Bowling Green, KY",361.2,201.6,122,29.8,7.8,0,0,186.2,101.6,47.8,0,10,276.4,73.8,1,116.7125,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,36.9685219,-86.4808043,2001
2,"Bridgeport-Stamford-Norwalk, CT",365.2,235.4,91.2,21,13,4.6,0,224.4,102.8,44,27.4,149,146.6,39,3.2,125.093,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,41.211842,-73.2057595,2001
2,"Brownsville-Harlingen, TX",364.6,327.4,35.6,1.4,0.2,0,0,114.6,50,30.6,12.2,0,281,27.4,44,114.146,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,26.1906306,-97.6961026,2001
2,"Brunswick, GA",250,172.4,68,9,0.6,0,0,160.2,81,42.2,0,0,191.4,41.4,17.2,126.563,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,31.1510919,-81.4878157,2001
2,"Burlington, NC",96.25,47,47.25,2,0,0,0,100,68,46.5,0,0,0,81.25,15,120.05125,1203.4193611145,3.56825,45128.8575,34837.64,20.1105,2.67875,8.90075,4.9065,4.467,-3.0655,36.0959472,-79.4372016,2001
2,"Burlington-South Burlington, VT",341.6,288.2,47.2,6,0.2,0,0,136.8,59.6,35.8,1.8,123.6,184.2,30.8,1.2,115.5115,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,44.4707506,-73.1516317,2001
2,"Canton-Massillon, OH",364.8,232.6,95.6,27.8,8.4,0.4,0,194.4,101.6,40.4,58.6,0,191,51,64.2,126.7955,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,40.7989473,-81.378447,2001
2,"Cape Coral-Fort Myers, FL",364.2,295,60,7.6,1.6,0,0,150.6,69.2,38,0,0,335,26.6,2.6,118.27075,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,26.5605279,-81.9274896,2001
2,"Carbondale-Marion, IL",58.2,57.8,0.4,0,0,0,0,46.8,34.6,19,0,0,0,0,58.2,114.425,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,37.7272727,-89.2167501,2001
2,"Carson City, NV",362.4,281.2,78.4,2.8,0,0,0,108.6,66.2,42.8,39.6,9.8,311.4,0,1.6,112.6045,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,39.1637984,-119.7674034,2001
2,"Casper, WY",55.6,55.4,0.2,0,0,0,0,48.2,28,14,0,0,0,0,55.6,121.3705,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,42.848709,-106.2980824,2001
2,"Cedar Rapids, IA",365.2,274.6,84,6,0.6,0,0,134.2,65.2,37.8,39.2,0.2,213.4,96.2,16.2,115.863,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,41.9778795,-91.6656232,2001
2,"Chambersburg-Waynesboro, PA",208.4,92.4,66,38,11.4,0.6,0,192.8,134.2,59.2,0,0,208.4,0,0,113.4935,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,39.9375911,-77.6611022,2001
2,"Champaign-Urbana, IL",364.2,270.6,74.8,16.6,2,0.2,0,159.8,79.4,38,0,0,333.2,26.8,4.2,120.805,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,40.1105875,-88.2072697,2001
2,"Charleston, WV",315.4,192.8,92.8,24.8,4.4,0.6,0,170.8,97,46.6,25.2,67,163.2,57,3,119.7785,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,38.3498195,-81.6326234,2001
2,"Charleston-North Charleston, SC",365.2,201,146.2,15.2,2.8,0,0,158,84.2,48.4,1.2,21.6,189.6,151.4,1.4,141.91925,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,32.8909785,-80.0691552,2001
2,"Charlotte-Concord-Gastonia, NC-SC",365.2,126.2,154.4,51,28.6,5,0,218.6,144.8,59,15.4,44,186.4,118,1.4,134.962333333333,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,35.1223173,-80.7214417,2001
2,"Charlottesville, VA",58.6,57.8,0.8,0,0,0,0,49,32.8,17.2,0,0,0,0,58.6,117.491,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,38.0293059,-78.4766781,2001
2,"Chattanooga, TN-GA",284.6,131,104.4,36,11.4,1.8,0,195,125.4,55.6,0,0,221,54,9.6,123.5955,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,35.0457984,-85.3093995,2001
2,"Cheyenne, WY",90.2,88,2.2,0,0,0,0,48.2,30.8,18,0,0,0,65.4,24.8,117.8815,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,41.1399814,-104.8202462,2001
2,"Chico, CA",364.2,243.4,92.8,23,5,0,0,157.2,89.4,42.8,10.8,71.8,235.8,32,13.8,112.5415,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,39.7284944,-121.8374777,2001
2,"Cincinnati, OH-KY-IN",365.2,106.2,200,40.4,17.4,1.2,0,207.8,122.6,61.2,1,87.8,131.8,140.2,4.4,134.94,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,39.1031182,-84.5120196,2001
2,"Clarksville, TN-KY",360.4,198.6,112,42.2,7.2,0.4,0,180.6,110.8,48,0,3.8,312,42,2.6,119.7395,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,36.5297706,-87.3594528,2001
2,"Cleveland, TN",359.4,329.2,22.2,7.4,0.6,0,0,111.8,53,28.8,0,281.4,52.8,0,25.2,124.6385,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,35.1595182,-84.8766115,2001
2,"Cleveland-Elyria, OH",365.2,124,180.4,43.8,15.6,1.4,0,203,118.8,61.2,4.4,58,108.8,142.4,51.6,137.8595,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,41.3683798,-82.1076486,2001
2,"Coeur d'Alene, ID",264.2,244.6,18.6,0.6,0.4,0,0,103.2,43.6,20.4,0,0,0,49.8,214.4,109.598,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,47.6734632,-116.7812225,2001
2,"Colorado Springs, CO",365.2,249.2,109.6,6.4,0,0,0,118.6,70.8,45.4,13.4,130.2,158.4,11.8,51.4,151.825,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,38.8338816,-104.8213634,2001
2,"Columbia, SC",365.2,148.6,165.2,43,8.2,0.2,0,191.4,115,57.4,2,22,196.6,37.2,107.4,124.86,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,34.0007104,-81.0348144,2001
2,"Columbus, GA-AL",262.8,122.2,101.4,32.4,6.6,0.2,0,185.4,108,54.2,0,0,192.4,58.6,11.8,119.16,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,32.4609764,-84.9877094,2001
2,"Columbus, IN",176.5,167.5,9,0,0,0,0,59.5,42,19,0,0,0,0,176.5,117.83,1285.4624786377,2.5155,46521.545,36707.115,20.1165,3.092,5.2705,1.3645,4.3545,-3.8225,39.2014404,-85.9213796,2001
2,"Columbus, OH",365.2,145.6,165.4,40.2,12.6,1.4,0,201.8,115.6,53.8,25.4,0,159.4,137.8,42.6,136.425,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,39.9611755,-82.9987942,2001
2,"Corpus Christi, TX",364.2,294.6,55.4,11.8,2.4,0,0,166,71.6,35.6,0,0,317.6,32.8,13.8,111.7585,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,27.8005828,-97.396381,2001
2,"Corvallis, OR",115.666666666667,98,17,0.666666666666667,0,0,0,105.333333333333,59.3333333333333,21.6666666666667,0,0,0,115.666666666667,0,117.9775,1307.89497884115,3.27533333333333,46085.5233333333,35970.1566666667,20.2116666666667,2.79233333333333,7.37833333333333,2.57133333333333,4.30866666666667,-3.54033333333333,44.5645659,-123.2620435,2001
2,"Cumberland, MD-WV",45,44,1,0,0,0,0,50.5,41.5,21.5,0,0,0,0,45,99.08875,1005.22499847412,4.464,42949.81,32136.88,19.9725,1.9425,12.577,7.122,4.721,-2.007,38.5976262,-80.4549026,2001
2,"Dalton, GA",246.5,113,92.5,35.5,5.5,0,0,179.5,113,57,0,0,223,23.5,0,134.2575,1285.4624786377,2.5155,46521.545,36707.115,20.1165,3.092,5.2705,1.3645,4.3545,-3.8225,34.7698021,-84.9702228,2001
2,"Daphne-Fairhope-Foley, AL",270,150.5,87.5,25.5,6,0.5,0,182,106.5,48.5,0,0,215.5,54.5,0,133.53,1285.4624786377,2.5155,46521.545,36707.115,20.1165,3.092,5.2705,1.3645,4.3545,-3.8225,30.4065868,-87.6835974,2001
2,"Davenport-Moline-Rock Island, IA-IL",365.2,183.6,168.6,12,1,0,0,151.6,82.2,50.6,0,0,149.4,87.2,128.6,125.3875,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,41.5067003,-90.5151342,2001
2,"Decatur, AL",274.6,133,105.8,31.8,4,0,0,170.2,107.2,53,0,0,193,72.2,9.4,119.9755,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,34.6059253,-86.9833417,2001
2,"Decatur, IL",361.8,276.8,75,9.2,0.8,0,0,141.8,72.8,36.4,0,0,310.4,44,7.4,116.3735,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,39.8403147,-88.9548001,2001
2,"Deltona-Daytona Beach-Ormond Beach, FL",364,286,66.2,10.8,0.8,0.2,0,156,69.4,39.6,0,0,322.2,32.8,9,117.4495,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,29.0396219,-81.2518833,2001
2,"Denver-Aurora-Lakewood, CO",365.2,90.2,236.8,35.2,3,0,0,170.6,101.8,61.4,3.8,162,141.8,35.4,22.2,180.607666666667,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,39.5142848,-104.8454619,2001
2,"Des Moines-West Des Moines, IA",364.4,263.8,96.4,3.8,0.2,0.2,0,143,66.8,39.8,46.2,2.4,184.4,88.6,42.8,122.1285,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,41.5410117,-93.8163328,2001
2,"Dothan, AL",146.6,87.6,56,3,0,0,0,122.8,80.8,50.4,0,0,77.6,54.4,14.6,117.8695,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,31.2232313,-85.3904888,2001
2,"Dover, DE",254,141.4,78.4,23.6,9.4,1.2,0,206.4,116.4,48.2,0,0,208.2,45.8,0,112.939,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,39.158168,-75.5243682,2001
2,"Duluth, MN-WI",365.2,323,39.4,2.8,0,0,0,124.4,53.2,34.4,19.2,0,296.2,38,11.8,132.9615,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,43.7844397,-88.7878678,2001
2,"Durham-Chapel Hill, NC",363.6,166.6,144.6,40.8,11.6,0,0,187.6,111.4,52.6,67.2,0,168.6,126.4,1.4,121.858,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,35.9131996,-79.0558445,2001
2,"East Stroudsburg, PA",148.333333333333,72,42.6666666666667,19.3333333333333,13.3333333333333,1,0,199,150.333333333333,53.3333333333333,4.33333333333333,0,144,0,0,115.010833333333,1121.06999206543,4.57433333333333,43704.3666666667,32923.3333333333,20.1156666666667,2.026,12.2493333333333,6.40966666666667,4.553,-2.33,41.0030522,-75.1817547,2001
2,"El Centro, CA",365.2,94.8,173.8,72,21,3.2,0.4,322.4,136,72.8,37.6,45.8,232,18.6,31.2,110.9275,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,32.792,-115.5630514,2001
2,"El Paso, TX",365.2,120.8,209.4,31,3.4,0.4,0.2,220.6,99.4,59.4,24,91.4,160.2,31.8,57.8,111.41075,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,31.7618778,-106.4850217,2001
2,"Elizabethtown-Fort Knox, KY",245.4,147.2,77.4,17.6,3.2,0,0,161.6,97,47.4,0,0,194.4,39,12,120.497,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,37.8853595,-85.9503469,2001
2,"Elkhart-Goshen, IN",196,127,58.8,8.8,1.4,0,0,153.8,88.4,43.6,0,0,147.6,48.4,0,122.5495,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,41.5456719,-85.8281458,2001
2,"Elmira, NY",342.4,285.2,45.6,10.4,1.2,0,0,149.2,67.8,34.4,0,0,342.4,0,0,108.513,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,42.0897965,-76.8077338,2001
2,"Enid, OK",314.8,296.8,17.4,0.6,0,0,0,72.2,42.4,19.2,0,264.8,0,50,0,115.769,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,36.3955891,-97.8783911,2001
2,"Erie, PA",364.4,264.6,71.6,21.6,6,0.6,0,191.2,91.2,39.4,19.2,135.2,160.6,45.8,3.6,113.225,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,42.1292241,-80.085059,2001
2,"Evansville, IN-KY",365.2,210.4,110.2,33.8,10.2,0.6,0,190.4,107.2,45.4,21,109.8,178.2,44.8,11.4,125.3345,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,37.9715592,-87.5710898,2001
2,"Fairbanks, AK",241,181.6,54,4.6,0.8,0,0,145,71.8,31,152.8,0,0,58,30.2,114.881,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,64.8400511,-147.7199756,2001
2,"Fargo, ND-MN",360.2,322.6,37,0.6,0,0,0,98.8,51,34,0,38.8,290.2,29,2.2,116.8885,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,46.8771863,-96.7898034,2001
2,"Farmington, NM",365.2,252,102.8,10.4,0,0,0,117.8,75.6,43.8,6.2,71.8,278,8.2,1,123.4965,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,36.7280583,-108.2186856,2001
2,"Fayetteville, NC",364.8,219.2,97.8,37.6,10.2,0,0,181.2,110.2,44,121.8,0,195.8,42.4,4.8,110.6335,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,35.0523673,-78.8783774,2001
2,"Flagstaff, AZ",360.2,229.2,124,7,0,0,0,117.4,78,47.2,0,0,352,8.2,0,119.893,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,35.1982836,-111.651302,2001
2,"Flint, MI",226.2,146.8,57.6,15.4,6,0.4,0,190.4,98,43.8,0,0,171.4,43,11.8,134.0135,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,43.0125274,-83.6874562,2001
2,"Florence, SC",351.4,217.8,100,29.6,4,0,0,172.4,101.2,43.4,0,0,320.4,31,0,120.0555,1186.82698669434,3.7508,44831.238,34436.846,20.116,2.4524,9.4578,4.3916,4.4736,-2.927,34.1954331,-79.7625625,2001
